ProductID,Type,ProductBrand,Color,Size,LookBook,Gender,Fabric,ImageLink,Season,DiscountedPrice,Discount,ProductLink
9,Allen Solly Men's Regular Fit Polo,Allen Solly,Red/Black/White/Blue/Navy/Cyan/Green/Yellow,2XL,Regular,men,Cotton/Polyester,https://m.media-amazon.com/images/I/71eUwDk8z+L._SY879_.jpg,,699,36%,https://www.amazon.in/Allen-Solly-Regular-AMKP317G04249_Jet-Black_X-Large/dp/B06Y2CH63N/ref=sr_1_11?crid=3QUOIS3LZX4ZG&dib=eyJ2IjoiMSJ9.qbrul4DzRIUGDF-cqzjptRyt1dxWjU6nvUzjoBB0UQo5a6D1yKyUl4q2UkIbwG_p9lPmQBchKtNCgmYvYCWxlwZbeNSia_410YXTbySAzoo_LwwZeaU5_a2UpawBiEZyFrqaftgR_MzqbO9g1wgxwGSmCxE1ZChh4HcbsZpSIUaffWVo78egCMTUxslGavxiSdH2rtGCJCvA5Tj8c_0NkY3cew0Se0XPUM2VE0wHEqGf5qVormhdjmhSwGSf66tO_4N4eIJFJ1rEe68TV-S3UQ-vlY4FVg2wW7VIpc1VYHw.0IVv3bHB9gH5S02P6C3S-ry4Uqgsc6MYn4ebllvsz9o&dib_tag=se&keywords=us+polo+t+shirts+for+men&qid=1713619355&sprefix=%2Caps%2C176&sr=8-15
10,CVC Shining Shirt | Formal Shirt | Clubwear Shirt,CVC,Black/White/Red/Pink,S,Formal/Clubwear/Partywear,men,Silk,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg,,599,80%,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg
10,CVC Shining Shirt | Formal Shirt | Clubwear Shirt,CVC,Black/White/Red/Pink,M,Formal/Clubwear/Partywear,men,Silk,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg,,599,80%,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg
10,CVC Shining Shirt | Formal Shirt | Clubwear Shirt,CVC,Black/White/Red/Pink,L,Formal/Clubwear/Partywear,men,Silk,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg,,599,80%,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg
10,CVC Shining Shirt | Formal Shirt | Clubwear Shirt,CVC,Black/White/Red/Pink,XL,Formal/Clubwear/Partywear,men,Silk,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg,,599,80%,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg
10,CVC Shining Shirt | Formal Shirt | Clubwear Shirt,CVC,Black/White/Red/Pink,2XL,Formal/Clubwear/Partywear,men,Silk,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg,,599,80%,https://m.media-amazon.com/images/I/61kxSJN0F6L._SX679_.jpg
11,Arrow Men's Solid White Full Sleeve Slim Fit Cotton Formal Shirt,Arrow,White,S,Formal,men,Cotton,https://m.media-amazon.com/images/I/712CQewF59L._SX569_.jpg,,"1,139",43%,https://www.amazon.in/Arrow-Solid-Shirt-Formal-ShirtG25_White/dp/B0C1SRQ3W1/ref=sr_1_7?crid=2M8632X47US1B&dib=eyJ2IjoiMSJ9.oawhfv4RGrP7PjQkdWswJZPX7ZKTtfit25ps3KTGwSA6eTBcEyUx1dFj_qwzJYoXEv-BHKjXey-x7SHO4gX_9DkMNL4Cp9zePwC04mV8AqujFYsLZoIeLaV4O_rjzozIR9ooEjeAbhLPqsACW5PY-u1AD7S7VhwPvZXUvkdcsKqVnVrpL-uJK8OGCtA6azMSWxxtdHnrq2ta8Cqb1yzqZ380Nyw5kZx61hDRaSy9CmFffIH4wBvxsr-J2Ei2vpafuMmqjUW29yZP-D29MPnHs_kIaK5woHD_RQ1-55cQNkM.JekS-XvtaANjgngAthHtLIFP324aYVdtje953x9WSg4&dib_tag=se&keywords=formal+shirts+for+men&qid=1713619826&s=apparel&sprefix=formal%2Capparel%2C209&sr=1-7
11,Arrow Men's Solid White Full Sleeve Slim Fit Cotton Formal Shirt,Arrow,White,M,Formal,men,Cotton,https://m.media-amazon.com/images/I/712CQewF59L._SX569_.jpg,,"1,139",43%,https://www.amazon.in/Arrow-Solid-Shirt-Formal-ShirtG25_White/dp/B0C1SRQ3W1/ref=sr_1_7?crid=2M8632X47US1B&dib=eyJ2IjoiMSJ9.oawhfv4RGrP7PjQkdWswJZPX7ZKTtfit25ps3KTGwSA6eTBcEyUx1dFj_qwzJYoXEv-BHKjXey-x7SHO4gX_9DkMNL4Cp9zePwC04mV8AqujFYsLZoIeLaV4O_rjzozIR9ooEjeAbhLPqsACW5PY-u1AD7S7VhwPvZXUvkdcsKqVnVrpL-uJK8OGCtA6azMSWxxtdHnrq2ta8Cqb1yzqZ380Nyw5kZx61hDRaSy9CmFffIH4wBvxsr-J2Ei2vpafuMmqjUW29yZP-D29MPnHs_kIaK5woHD_RQ1-55cQNkM.JekS-XvtaANjgngAthHtLIFP324aYVdtje953x9WSg4&dib_tag=se&keywords=formal+shirts+for+men&qid=1713619826&s=apparel&sprefix=formal%2Capparel%2C209&sr=1-8
11,Arrow Men's Solid White Full Sleeve Slim Fit Cotton Formal Shirt,Arrow,White,L,Formal,men,Cotton,https://m.media-amazon.com/images/I/712CQewF59L._SX569_.jpg,,"1,139",43%,https://www.amazon.in/Arrow-Solid-Shirt-Formal-ShirtG25_White/dp/B0C1SRQ3W1/ref=sr_1_7?crid=2M8632X47US1B&dib=eyJ2IjoiMSJ9.oawhfv4RGrP7PjQkdWswJZPX7ZKTtfit25ps3KTGwSA6eTBcEyUx1dFj_qwzJYoXEv-BHKjXey-x7SHO4gX_9DkMNL4Cp9zePwC04mV8AqujFYsLZoIeLaV4O_rjzozIR9ooEjeAbhLPqsACW5PY-u1AD7S7VhwPvZXUvkdcsKqVnVrpL-uJK8OGCtA6azMSWxxtdHnrq2ta8Cqb1yzqZ380Nyw5kZx61hDRaSy9CmFffIH4wBvxsr-J2Ei2vpafuMmqjUW29yZP-D29MPnHs_kIaK5woHD_RQ1-55cQNkM.JekS-XvtaANjgngAthHtLIFP324aYVdtje953x9WSg4&dib_tag=se&keywords=formal+shirts+for+men&qid=1713619826&s=apparel&sprefix=formal%2Capparel%2C209&sr=1-9
11,Arrow Men's Solid White Full Sleeve Slim Fit Cotton Formal Shirt,Arrow,White,XL,Formal,men,Cotton,https://m.media-amazon.com/images/I/712CQewF59L._SX569_.jpg,,"1,139",43%,https://www.amazon.in/Arrow-Solid-Shirt-Formal-ShirtG25_White/dp/B0C1SRQ3W1/ref=sr_1_7?crid=2M8632X47US1B&dib=eyJ2IjoiMSJ9.oawhfv4RGrP7PjQkdWswJZPX7ZKTtfit25ps3KTGwSA6eTBcEyUx1dFj_qwzJYoXEv-BHKjXey-x7SHO4gX_9DkMNL4Cp9zePwC04mV8AqujFYsLZoIeLaV4O_rjzozIR9ooEjeAbhLPqsACW5PY-u1AD7S7VhwPvZXUvkdcsKqVnVrpL-uJK8OGCtA6azMSWxxtdHnrq2ta8Cqb1yzqZ380Nyw5kZx61hDRaSy9CmFffIH4wBvxsr-J2Ei2vpafuMmqjUW29yZP-D29MPnHs_kIaK5woHD_RQ1-55cQNkM.JekS-XvtaANjgngAthHtLIFP324aYVdtje953x9WSg4&dib_tag=se&keywords=formal+shirts+for+men&qid=1713619826&s=apparel&sprefix=formal%2Capparel%2C209&sr=1-10
11,Arrow Men's Solid White Full Sleeve Slim Fit Cotton Formal Shirt,Arrow,White,2XL,Formal,men,Cotton,https://m.media-amazon.com/images/I/712CQewF59L._SX569_.jpg,,"1,139",43%,https://www.amazon.in/Arrow-Solid-Shirt-Formal-ShirtG25_White/dp/B0C1SRQ3W1/ref=sr_1_7?crid=2M8632X47US1B&dib=eyJ2IjoiMSJ9.oawhfv4RGrP7PjQkdWswJZPX7ZKTtfit25ps3KTGwSA6eTBcEyUx1dFj_qwzJYoXEv-BHKjXey-x7SHO4gX_9DkMNL4Cp9zePwC04mV8AqujFYsLZoIeLaV4O_rjzozIR9ooEjeAbhLPqsACW5PY-u1AD7S7VhwPvZXUvkdcsKqVnVrpL-uJK8OGCtA6azMSWxxtdHnrq2ta8Cqb1yzqZ380Nyw5kZx61hDRaSy9CmFffIH4wBvxsr-J2Ei2vpafuMmqjUW29yZP-D29MPnHs_kIaK5woHD_RQ1-55cQNkM.JekS-XvtaANjgngAthHtLIFP324aYVdtje953x9WSg4&dib_tag=se&keywords=formal+shirts+for+men&qid=1713619826&s=apparel&sprefix=formal%2Capparel%2C209&sr=1-11
12,LEOTUDE Oversized Cottonblend Half Sleeve Back Printed Drop Shoulder Men T-Shirt,Leotude,Black/Blue,S,Funky,men,Cotton Blend,https://m.media-amazon.com/images/I/61Hs6wrN9GL._SY879_.jpg,,289,74%,https://www.amazon.in/LEOTUDE-Oversize-Round-T-Shirt-FS49_Punisher_P_Black_M/dp/B0BVB4J15N/ref=sr_1_15?crid=1HI6MK5BF1PPA&dib=eyJ2IjoiMSJ9.DokOF8qJTslPYnUqVFhJ8MkkADu-SYMe4HIFBzhc060MdAlLY-pRlIdOGXO2oYFOio-yQqQ_PN3ebD4tYgDnEA6hFVcDaDkqsIP6awAMWX0yiemqINt1OULk8ASHcjK3epqA9s0MRQB8eVnTBWRrB1Com84umJZZ_clFILdSfnGu72tDDiUr6bjBYcGBUjnCRNq8rTW7LRWXiBkUUnT7QtG3JOlORh_0KBeMxmtLaAYxAxc-XgwDx4Bk7OAO0Y9ABgTeaC6ekocYRy4DXNEwchK_DGNQQkHrnhW250SOvNc.CZMEJiy6LBWialpROw3An-sdtR95GnwsrYWNW5YvFAQ&dib_tag=se&keywords=funky+t+shirt+for+men&qid=1713619939&s=apparel&sprefix=funk%2Capparel%2C207&sr=1-15
12,LEOTUDE Oversized Cottonblend Half Sleeve Back Printed Drop Shoulder Men T-Shirt,Leotude,Black/Blue,M,Funky,men,Cotton Blend,https://m.media-amazon.com/images/I/61Hs6wrN9GL._SY879_.jpg,,289,74%,https://www.amazon.in/LEOTUDE-Oversize-Round-T-Shirt-FS49_Punisher_P_Black_M/dp/B0BVB4J15N/ref=sr_1_15?crid=1HI6MK5BF1PPA&dib=eyJ2IjoiMSJ9.DokOF8qJTslPYnUqVFhJ8MkkADu-SYMe4HIFBzhc060MdAlLY-pRlIdOGXO2oYFOio-yQqQ_PN3ebD4tYgDnEA6hFVcDaDkqsIP6awAMWX0yiemqINt1OULk8ASHcjK3epqA9s0MRQB8eVnTBWRrB1Com84umJZZ_clFILdSfnGu72tDDiUr6bjBYcGBUjnCRNq8rTW7LRWXiBkUUnT7QtG3JOlORh_0KBeMxmtLaAYxAxc-XgwDx4Bk7OAO0Y9ABgTeaC6ekocYRy4DXNEwchK_DGNQQkHrnhW250SOvNc.CZMEJiy6LBWialpROw3An-sdtR95GnwsrYWNW5YvFAQ&dib_tag=se&keywords=funky+t+shirt+for+men&qid=1713619939&s=apparel&sprefix=funk%2Capparel%2C207&sr=1-16
12,LEOTUDE Oversized Cottonblend Half Sleeve Back Printed Drop Shoulder Men T-Shirt,Leotude,Black/Blue,L,Funky,men,Cotton Blend,https://m.media-amazon.com/images/I/61Hs6wrN9GL._SY879_.jpg,,289,74%,https://www.amazon.in/LEOTUDE-Oversize-Round-T-Shirt-FS49_Punisher_P_Black_M/dp/B0BVB4J15N/ref=sr_1_15?crid=1HI6MK5BF1PPA&dib=eyJ2IjoiMSJ9.DokOF8qJTslPYnUqVFhJ8MkkADu-SYMe4HIFBzhc060MdAlLY-pRlIdOGXO2oYFOio-yQqQ_PN3ebD4tYgDnEA6hFVcDaDkqsIP6awAMWX0yiemqINt1OULk8ASHcjK3epqA9s0MRQB8eVnTBWRrB1Com84umJZZ_clFILdSfnGu72tDDiUr6bjBYcGBUjnCRNq8rTW7LRWXiBkUUnT7QtG3JOlORh_0KBeMxmtLaAYxAxc-XgwDx4Bk7OAO0Y9ABgTeaC6ekocYRy4DXNEwchK_DGNQQkHrnhW250SOvNc.CZMEJiy6LBWialpROw3An-sdtR95GnwsrYWNW5YvFAQ&dib_tag=se&keywords=funky+t+shirt+for+men&qid=1713619939&s=apparel&sprefix=funk%2Capparel%2C207&sr=1-17
12,LEOTUDE Oversized Cottonblend Half Sleeve Back Printed Drop Shoulder Men T-Shirt,Leotude,Black/Blue,XL,Funky,men,Cotton Blend,https://m.media-amazon.com/images/I/61Hs6wrN9GL._SY879_.jpg,,289,74%,https://www.amazon.in/LEOTUDE-Oversize-Round-T-Shirt-FS49_Punisher_P_Black_M/dp/B0BVB4J15N/ref=sr_1_15?crid=1HI6MK5BF1PPA&dib=eyJ2IjoiMSJ9.DokOF8qJTslPYnUqVFhJ8MkkADu-SYMe4HIFBzhc060MdAlLY-pRlIdOGXO2oYFOio-yQqQ_PN3ebD4tYgDnEA6hFVcDaDkqsIP6awAMWX0yiemqINt1OULk8ASHcjK3epqA9s0MRQB8eVnTBWRrB1Com84umJZZ_clFILdSfnGu72tDDiUr6bjBYcGBUjnCRNq8rTW7LRWXiBkUUnT7QtG3JOlORh_0KBeMxmtLaAYxAxc-XgwDx4Bk7OAO0Y9ABgTeaC6ekocYRy4DXNEwchK_DGNQQkHrnhW250SOvNc.CZMEJiy6LBWialpROw3An-sdtR95GnwsrYWNW5YvFAQ&dib_tag=se&keywords=funky+t+shirt+for+men&qid=1713619939&s=apparel&sprefix=funk%2Capparel%2C207&sr=1-18
12,LEOTUDE Oversized Cottonblend Half Sleeve Back Printed Drop Shoulder Men T-Shirt,Leotude,Black/Blue,2XL,Funky,men,Cotton Blend,https://m.media-amazon.com/images/I/61Hs6wrN9GL._SY879_.jpg,,289,74%,https://www.amazon.in/LEOTUDE-Oversize-Round-T-Shirt-FS49_Punisher_P_Black_M/dp/B0BVB4J15N/ref=sr_1_15?crid=1HI6MK5BF1PPA&dib=eyJ2IjoiMSJ9.DokOF8qJTslPYnUqVFhJ8MkkADu-SYMe4HIFBzhc060MdAlLY-pRlIdOGXO2oYFOio-yQqQ_PN3ebD4tYgDnEA6hFVcDaDkqsIP6awAMWX0yiemqINt1OULk8ASHcjK3epqA9s0MRQB8eVnTBWRrB1Com84umJZZ_clFILdSfnGu72tDDiUr6bjBYcGBUjnCRNq8rTW7LRWXiBkUUnT7QtG3JOlORh_0KBeMxmtLaAYxAxc-XgwDx4Bk7OAO0Y9ABgTeaC6ekocYRy4DXNEwchK_DGNQQkHrnhW250SOvNc.CZMEJiy6LBWialpROw3An-sdtR95GnwsrYWNW5YvFAQ&dib_tag=se&keywords=funky+t+shirt+for+men&qid=1713619939&s=apparel&sprefix=funk%2Capparel%2C207&sr=1-19
12,LEOTUDE Oversized Cottonblend Half Sleeve Back Printed Drop Shoulder Men T-Shirt,Leotude,Black/Blue,3XL,Funky,men,Cotton Blend,https://m.media-amazon.com/images/I/61Hs6wrN9GL._SY879_.jpg,,289,74%,https://www.amazon.in/LEOTUDE-Oversize-Round-T-Shirt-FS49_Punisher_P_Black_M/dp/B0BVB4J15N/ref=sr_1_15?crid=1HI6MK5BF1PPA&dib=eyJ2IjoiMSJ9.DokOF8qJTslPYnUqVFhJ8MkkADu-SYMe4HIFBzhc060MdAlLY-pRlIdOGXO2oYFOio-yQqQ_PN3ebD4tYgDnEA6hFVcDaDkqsIP6awAMWX0yiemqINt1OULk8ASHcjK3epqA9s0MRQB8eVnTBWRrB1Com84umJZZ_clFILdSfnGu72tDDiUr6bjBYcGBUjnCRNq8rTW7LRWXiBkUUnT7QtG3JOlORh_0KBeMxmtLaAYxAxc-XgwDx4Bk7OAO0Y9ABgTeaC6ekocYRy4DXNEwchK_DGNQQkHrnhW250SOvNc.CZMEJiy6LBWialpROw3An-sdtR95GnwsrYWNW5YvFAQ&dib_tag=se&keywords=funky+t+shirt+for+men&qid=1713619939&s=apparel&sprefix=funk%2Capparel%2C207&sr=1-20
13,THE DRY STATE Womens Half Slevees Round Neck Oversize Fit Cotton Tshirt,The Dry State,White,S,Funky,women,Cotton Blend,https://m.media-amazon.com/images/I/51XeD6LnxhL.jpg,,449,68%,https://www.amazon.in/DRY-STATE-Womens-Graphic-Oversize/dp/B09TNXCHF9/ref=sr_1_2?crid=2VFM32TI99ODL&dib=eyJ2IjoiMSJ9.xnc12d_rYXBTOt_nLlNVqVyxUvak9ItTz9cRzwuAHZink6CYlSH8mfPs43stgdGkzO5uhGnJGQgkmkPTfTjMjBt2CDGkJeXeqSyMmISjuQ0yFgddXnVm_TK-MrVirkLRsG6pM42yCB01Q_1M4MKolP7oZeyjsV8XTEWpCEJdjAehcg-L_GkK9ZkdH_rzkcmhiMj6Zy_-1XVpRah6nq8Amt3hwyYJNv5W9Jm5k2T2w-FkRWRIqv0SSuwq_u0WPufYUyYkti9gCjlHvyFy7bkTsQKESmVYKl3-5zwjkszCCWY.wmMV03E2kZ1qIOjyYLaemGx7mleZQ19wgvAG75adymE&dib_tag=se&keywords=funky+t+shirt+for+women&qid=1713620124&s=apparel&sprefix=funky+t+shirt+for+women%2Capparel%2C193&sr=1-2
13,THE DRY STATE Womens Half Slevees Round Neck Oversize Fit Cotton Tshirt,The Dry State,White,M,Funky,women,Cotton Blend,https://m.media-amazon.com/images/I/51XeD6LnxhL.jpg,,449,68%,https://www.amazon.in/DRY-STATE-Womens-Graphic-Oversize/dp/B09TNXCHF9/ref=sr_1_2?crid=2VFM32TI99ODL&dib=eyJ2IjoiMSJ9.xnc12d_rYXBTOt_nLlNVqVyxUvak9ItTz9cRzwuAHZink6CYlSH8mfPs43stgdGkzO5uhGnJGQgkmkPTfTjMjBt2CDGkJeXeqSyMmISjuQ0yFgddXnVm_TK-MrVirkLRsG6pM42yCB01Q_1M4MKolP7oZeyjsV8XTEWpCEJdjAehcg-L_GkK9ZkdH_rzkcmhiMj6Zy_-1XVpRah6nq8Amt3hwyYJNv5W9Jm5k2T2w-FkRWRIqv0SSuwq_u0WPufYUyYkti9gCjlHvyFy7bkTsQKESmVYKl3-5zwjkszCCWY.wmMV03E2kZ1qIOjyYLaemGx7mleZQ19wgvAG75adymE&dib_tag=se&keywords=funky+t+shirt+for+women&qid=1713620124&s=apparel&sprefix=funky+t+shirt+for+women%2Capparel%2C193&sr=1-3
13,THE DRY STATE Womens Half Slevees Round Neck Oversize Fit Cotton Tshirt,The Dry State,White,L,Funky,women,Cotton Blend,https://m.media-amazon.com/images/I/51XeD6LnxhL.jpg,,449,68%,https://www.amazon.in/DRY-STATE-Womens-Graphic-Oversize/dp/B09TNXCHF9/ref=sr_1_2?crid=2VFM32TI99ODL&dib=eyJ2IjoiMSJ9.xnc12d_rYXBTOt_nLlNVqVyxUvak9ItTz9cRzwuAHZink6CYlSH8mfPs43stgdGkzO5uhGnJGQgkmkPTfTjMjBt2CDGkJeXeqSyMmISjuQ0yFgddXnVm_TK-MrVirkLRsG6pM42yCB01Q_1M4MKolP7oZeyjsV8XTEWpCEJdjAehcg-L_GkK9ZkdH_rzkcmhiMj6Zy_-1XVpRah6nq8Amt3hwyYJNv5W9Jm5k2T2w-FkRWRIqv0SSuwq_u0WPufYUyYkti9gCjlHvyFy7bkTsQKESmVYKl3-5zwjkszCCWY.wmMV03E2kZ1qIOjyYLaemGx7mleZQ19wgvAG75adymE&dib_tag=se&keywords=funky+t+shirt+for+women&qid=1713620124&s=apparel&sprefix=funky+t+shirt+for+women%2Capparel%2C193&sr=1-4
13,THE DRY STATE Womens Half Slevees Round Neck Oversize Fit Cotton Tshirt,The Dry State,White,XL,Funky,women,Cotton Blend,https://m.media-amazon.com/images/I/51XeD6LnxhL.jpg,,449,68%,https://www.amazon.in/DRY-STATE-Womens-Graphic-Oversize/dp/B09TNXCHF9/ref=sr_1_2?crid=2VFM32TI99ODL&dib=eyJ2IjoiMSJ9.xnc12d_rYXBTOt_nLlNVqVyxUvak9ItTz9cRzwuAHZink6CYlSH8mfPs43stgdGkzO5uhGnJGQgkmkPTfTjMjBt2CDGkJeXeqSyMmISjuQ0yFgddXnVm_TK-MrVirkLRsG6pM42yCB01Q_1M4MKolP7oZeyjsV8XTEWpCEJdjAehcg-L_GkK9ZkdH_rzkcmhiMj6Zy_-1XVpRah6nq8Amt3hwyYJNv5W9Jm5k2T2w-FkRWRIqv0SSuwq_u0WPufYUyYkti9gCjlHvyFy7bkTsQKESmVYKl3-5zwjkszCCWY.wmMV03E2kZ1qIOjyYLaemGx7mleZQ19wgvAG75adymE&dib_tag=se&keywords=funky+t+shirt+for+women&qid=1713620124&s=apparel&sprefix=funky+t+shirt+for+women%2Capparel%2C193&sr=1-5
13,THE DRY STATE Womens Half Slevees Round Neck Oversize Fit Cotton Tshirt,The Dry State,White,2XL,Funky,women,Cotton Blend,https://m.media-amazon.com/images/I/51XeD6LnxhL.jpg,,449,68%,https://www.amazon.in/DRY-STATE-Womens-Graphic-Oversize/dp/B09TNXCHF9/ref=sr_1_2?crid=2VFM32TI99ODL&dib=eyJ2IjoiMSJ9.xnc12d_rYXBTOt_nLlNVqVyxUvak9ItTz9cRzwuAHZink6CYlSH8mfPs43stgdGkzO5uhGnJGQgkmkPTfTjMjBt2CDGkJeXeqSyMmISjuQ0yFgddXnVm_TK-MrVirkLRsG6pM42yCB01Q_1M4MKolP7oZeyjsV8XTEWpCEJdjAehcg-L_GkK9ZkdH_rzkcmhiMj6Zy_-1XVpRah6nq8Amt3hwyYJNv5W9Jm5k2T2w-FkRWRIqv0SSuwq_u0WPufYUyYkti9gCjlHvyFy7bkTsQKESmVYKl3-5zwjkszCCWY.wmMV03E2kZ1qIOjyYLaemGx7mleZQ19wgvAG75adymE&dib_tag=se&keywords=funky+t+shirt+for+women&qid=1713620124&s=apparel&sprefix=funky+t+shirt+for+women%2Capparel%2C193&sr=1-6
14,"BLUM Denim Women's Formal Shirt: Shirt Collar, 3/4th Sleeves, in Black Inbox Fabric",Blum,Blue/White,L,Formal,women,Cotton,https://m.media-amazon.com/images/I/519+BVjlD0L._SX679_.jpg,,649,48%,https://www.amazon.in/BLUM-Denim-Womens-Formal-Shirt/dp/B0CQHBN7BJ/ref=sr_1_2_sspa?crid=3FJLKSGL5CEL1&dib=eyJ2IjoiMSJ9.5nPE6Dl2JoeUepyAMYKi-U3Xs0auzxMnNuxlfr0zsczo2CTG5NTt_0cvB6xFKN5OGFxtdS9thR9dW3bcuC5hNlrzr_ef2DBRJBvcLq8yYDd5qkSL_gREIP2RgwFBvE34whVya6gEz9uXYcrQ50Jpe-ffFOOSVkVTfdS_sP3gAF1nokuDFNYrVwUqNt66DtCUZh5wyw9-q6ImjZGSROCaneLq6h_7ByUbdiTmDR-4BRqx0vspoaRJOB-iZgJfWd_3VTYx-kXhvZu8rKY5w3soMEzew67J3Og9cSRhUwUVk1M.PiPrq7TvlD3MJ9lI-S5KgfQEFAbB_rZJYc5PwCnCQD4&dib_tag=se&keywords=women+formal+tops&qid=1713621945&s=apparel&sprefix=women+formal+%2Capparel%2C222&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1&smid=A1SP3HCVID22Z2
14,"BLUM Denim Women's Formal Shirt: Shirt Collar, 3/4th Sleeves, in Black Inbox Fabric",Blum,Blue/White,XL,Formal,women,Cotton,https://m.media-amazon.com/images/I/519+BVjlD0L._SX679_.jpg,,649,48%,https://www.amazon.in/BLUM-Denim-Womens-Formal-Shirt/dp/B0CQHBN7BJ/ref=sr_1_2_sspa?crid=3FJLKSGL5CEL1&dib=eyJ2IjoiMSJ9.5nPE6Dl2JoeUepyAMYKi-U3Xs0auzxMnNuxlfr0zsczo2CTG5NTt_0cvB6xFKN5OGFxtdS9thR9dW3bcuC5hNlrzr_ef2DBRJBvcLq8yYDd5qkSL_gREIP2RgwFBvE34whVya6gEz9uXYcrQ50Jpe-ffFOOSVkVTfdS_sP3gAF1nokuDFNYrVwUqNt66DtCUZh5wyw9-q6ImjZGSROCaneLq6h_7ByUbdiTmDR-4BRqx0vspoaRJOB-iZgJfWd_3VTYx-kXhvZu8rKY5w3soMEzew67J3Og9cSRhUwUVk1M.PiPrq7TvlD3MJ9lI-S5KgfQEFAbB_rZJYc5PwCnCQD4&dib_tag=se&keywords=women+formal+tops&qid=1713621945&s=apparel&sprefix=women+formal+%2Capparel%2C222&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1&smid=A1SP3HCVID22Z3
14,"BLUM Denim Women's Formal Shirt: Shirt Collar, 3/4th Sleeves, in Black Inbox Fabric",Blum,Blue/White,2XL,Formal,women,Cotton,https://m.media-amazon.com/images/I/519+BVjlD0L._SX679_.jpg,,649,48%,https://www.amazon.in/BLUM-Denim-Womens-Formal-Shirt/dp/B0CQHBN7BJ/ref=sr_1_2_sspa?crid=3FJLKSGL5CEL1&dib=eyJ2IjoiMSJ9.5nPE6Dl2JoeUepyAMYKi-U3Xs0auzxMnNuxlfr0zsczo2CTG5NTt_0cvB6xFKN5OGFxtdS9thR9dW3bcuC5hNlrzr_ef2DBRJBvcLq8yYDd5qkSL_gREIP2RgwFBvE34whVya6gEz9uXYcrQ50Jpe-ffFOOSVkVTfdS_sP3gAF1nokuDFNYrVwUqNt66DtCUZh5wyw9-q6ImjZGSROCaneLq6h_7ByUbdiTmDR-4BRqx0vspoaRJOB-iZgJfWd_3VTYx-kXhvZu8rKY5w3soMEzew67J3Og9cSRhUwUVk1M.PiPrq7TvlD3MJ9lI-S5KgfQEFAbB_rZJYc5PwCnCQD4&dib_tag=se&keywords=women+formal+tops&qid=1713621945&s=apparel&sprefix=women+formal+%2Capparel%2C222&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1&smid=A1SP3HCVID22Z4
14,"BLUM Denim Women's Formal Shirt: Shirt Collar, 3/4th Sleeves, in Black Inbox Fabric",Blum,Blue/White,3XL,Formal,women,Cotton,https://m.media-amazon.com/images/I/519+BVjlD0L._SX679_.jpg,,649,48%,https://www.amazon.in/BLUM-Denim-Womens-Formal-Shirt/dp/B0CQHBN7BJ/ref=sr_1_2_sspa?crid=3FJLKSGL5CEL1&dib=eyJ2IjoiMSJ9.5nPE6Dl2JoeUepyAMYKi-U3Xs0auzxMnNuxlfr0zsczo2CTG5NTt_0cvB6xFKN5OGFxtdS9thR9dW3bcuC5hNlrzr_ef2DBRJBvcLq8yYDd5qkSL_gREIP2RgwFBvE34whVya6gEz9uXYcrQ50Jpe-ffFOOSVkVTfdS_sP3gAF1nokuDFNYrVwUqNt66DtCUZh5wyw9-q6ImjZGSROCaneLq6h_7ByUbdiTmDR-4BRqx0vspoaRJOB-iZgJfWd_3VTYx-kXhvZu8rKY5w3soMEzew67J3Og9cSRhUwUVk1M.PiPrq7TvlD3MJ9lI-S5KgfQEFAbB_rZJYc5PwCnCQD4&dib_tag=se&keywords=women+formal+tops&qid=1713621945&s=apparel&sprefix=women+formal+%2Capparel%2C222&sr=1-2-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&psc=1&smid=A1SP3HCVID22Z5
